Product_ID,Product_Name,Brand,Category,Car_Model,Year_Compatibility,Cost_Price_USD,Sales_Price_USD,Stock_Level,Country_of_Origin,Supplier_Code,Warranty_Months,Weight_kg,Discontinued,Date_Added,Performance_Tier,Last_Updated
BRK-1701-9546,NISMO Pad Wear Sensor (Honda Civic Type R (EK9)),NISMO,,Honda Civic Type R (EK9),1997–2000,1241.94,1701.76,8,Japan,SUP-NIS-MBV,12,6.59,FALSE,1/16/2017,Premium,9/4/2024
EXH-1711-7643,Kansai Service High-Flow Catalytic Converter (Nissan Skyline R32 GT-R),Kansai Service,Exhaust & Intake,Nissan Skyline R32 GT-R,1989–1994,1759.01,2165.05,16,Japan,SUP-KAN-DWX,0,5.08,FALSE,11/20/2017,Standard,5-Jun-24
SUS-2205-5400,OS Giken Pillowball Top Mounts (Subaru Impreza WRX/STI (GD)),OS Giken,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,363.35,467.21,22,Japan,SUP-OSG-H6A,0,18.16,FALSE,5/22/2022,Budget,20240214
ENG-1811-9531,TANABE Turbocharger Kit (Nissan Skyline R32 GT-R),TANABE,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,1428.78,1893.09,15,Thailand,SUP-TAN-8OR,12,18.16,FALSE,11/4/2018,Standard,11/21/2024
EXT-2205-3191,Endless Widebody Fender Kit (Honda Civic Type R (EK9)),Endless,Exterior & Aerodynamics,Honda Civic Type R (EK9),1997–2000,497.53,632.2,12,Japan,SUP-END-C27,24,2.46,TRUE,5/27/2022,Standard,5/6/2024
TRN-2106-6058,Kansai Service Clutch Kit (Honda Civic Type R (FK8)),Kansai Service,Transmission & Drivetrain,Honda Civic Type R (FK8),2017–2021,1619.22,2625.07,29,Japan,SUP-KAN-L75,12,15.61,FALSE,6/18/2021,Premium,3/16/2024
EXH-1804-7762,Cusco High-Flow Catalytic Converter (Nissan Silvia S15),Cusco,Exhaust & Intake,Nissan Silvia S15,1999–2002,293.88,442.14,0,Japan,SUP-CUS-15I,12,12.02,FALSE,4/18/2018,Standard,20-Nov-24
TRN-2003-8018,GReddy Lightweight Flywheel (Honda Civic Type R (EK9)),GReddy,Transmission & Drivetrain,Honda Civic Type R (EK9),1997–2000,568.14,804.95,20,Japan,SUP-GRE-VSD,6,3.28,FALSE,3/7/2020,Premium,20240202
ENG-2201-5168,BLITZ Intercooler Kit (Honda Civic Type R (EK9)),BLITZ,Engine & Performance,Honda Civic Type R (EK9),1997–2000,3632.01,4674.59,40,Japan,SUP-BLI-FHB,0,2.59,FALSE,1/22/2022,Premium,10/24/2024
EXT-1707-4067,Bride Canard Set (Honda Civic Type R (EK9)),Bride,Exterior & Aerodynamics,Honda Civic Type R (EK9),1997–2000,388.81,534.71,26,Japan,SUP-BRI-A6B,12,8.37,FALSE,7/20/2017,Standard,20240522
BRK-2303-5536,Endless Stainless Brake Lines (Toyota Supra JZA80),Endless,Brakes & Rotors,Toyota Supra JZA80,1993–2002,705.49,940.49,7,Japan,SUP-END-N2F,12,15.18,FALSE,3/3/2023,Premium,20240415
EXH-2501-1073,Endless High-Flow Catalytic Converter (Subaru Impreza WRX/STI (GD)),Endless,Exhaust & Intake,Subaru Impreza WRX/STI (GD),2001–2007,1795.53,2271.24,59,Japan,SUP-END-BCE,0,12.3,FALSE,1/12/2025,Standard,2/3/2024
TRN-1805-9866,Apexi Clutch Master Cylinder (Nissan Skyline R34 GT-R),Apexi,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,1414.51,2272.36,26,Japan,SUP-APE-UY0,24,9.02,FALSE,5/10/2018,Premium,20240601
SUS-1706-7658,Kansai Service Pillowball Top Mounts (Nissan Silvia S15),Kansai Service,Suspension & Handling,Nissan Silvia S15,1999–2002,561.71,829.93,23,Japan,SUP-KAN-6B0,12,17.69,FALSE,6/28/2017,Premium,12/19/2024
ENG-1803-2863,OS Giken Turbocharger Kit (Subaru Impreza WRX/STI (GD)),OS Giken,Engine & Performance,Subaru Impreza WRX/STI (GD),2001–2007,1941.88,2506.19,75,Japan,SUP-OSG-BXV,6,15.48,FALSE,3/18/2018,Standard,9-Feb-24
EXT-1905-1023,Spoon Rear Wing (Nissan Skyline R32 GT-R),Spoon,Exterior & Aerodynamics,Nissan Skyline R32 GT-R,1989–1994,793.8,1013.05,74,Japan,SUP-SPO-B6S,12,10.74,FALSE,5/9/2019,Standard,20240920
ENG-1810-2105,TEIN Pistons Forged Set (Honda Civic Type R (FK8)),TEIN,Engine & Performance,Honda Civic Type R (FK8),2017–2021,1416.65,2117.07,60,Japan,SUP-TEI-DVN,12,7.4,FALSE,10/6/2018,Budget,20240522
ENG-1812-1847,TANABE ECU Tuning Module (Subaru Impreza WRX/STI (GD)),TANABE,Engine & Performance,Subaru Impreza WRX/STI (GD),2001–2007,2929.94,4215.84,3,Japan,SUP-TAN-6LD,12,3.7,FALSE,12/2/2018,Standard,13/09/2024
TRN-1811-3563,OS Giken Limited Slip Differential (Nissan Skyline R33 GT-R),OS Giken,Transmission & Drivetrain,Nissan Skyline R33 GT-R,1995–1998,1439.56,2079.15,110,Japan,SUP-OSG-NWT,0,9.32,FALSE,11/16/2018,Premium,27-Nov-24
EXH-2203-3932,Endless Air Box (Nissan Skyline R32 GT-R),Endless,Exhaust & Intake,Nissan Skyline R32 GT-R,1989–1994,629.9,817.73,27,Japan,SUP-END-F24,6,9.21,FALSE,3/22/2022,Standard,6/23/2024
ENG-2006-3920,OS Giken Oil Pump High-Flow (Honda Civic Type R (EK9)),OS Giken,Engine & Performance,Honda Civic Type R (EK9),1997–2000,2316.29,3108.03,24,Japan,SUP-OSG-KC0,6,23.42,FALSE,6/10/2020,Standard,3/13/2024
ENG-1806-4139,Endless Oil Cooler Kit (Subaru Impreza WRX/STI (GD)),Endless,Engine & Performance,Subaru Impreza WRX/STI (GD),2001–2007,3118.93,4269.51,5,Japan,SUP-END-7CX,0,8.66,FALSE,6/22/2018,Premium,1/27/2024
TRN-1706-3369,Mugen Lightweight Flywheel (Honda Civic Type R (FK8)),Mugen,Transmission & Drivetrain,Honda Civic Type R (FK8),2017–2021,1882.77,2575.59,4,Japan,SUP-MUG-I6Y,12,9.88,FALSE,6/24/2017,Standard,27-Aug-24
EXT-1805-4759,HKS Tow Hook (Nissan Skyline R32 GT-R),HKS,Exterior & Aerodynamics,Nissan Skyline R32 GT-R,1989–1994,2015.05,2481.62,10,Japan,SUP-HKS-DBZ,12,7.55,TRUE,5/28/2018,Premium,6-Jun-24
ENG-2502-7782,GReddy Camshaft Set (Nissan Skyline R33 GT-R),GReddy,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,3207.78,4164.54,19,Japan,SUP-GRE-A35,6,4.53,FALSE,2/9/2025,Premium,20240707
SUS-2203-6860,Bride Subframe Reinforcement (Nissan Skyline R34 GT-R),Bride,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,236.91,351.7,21,Japan,SUP-BRI-4F6,6,10.33,FALSE,3/10/2022,Standard,7/12/2024
EXT-1706-1510,Fujitsubo Widebody Fender Kit (Nissan Skyline R34 GT-R),Fujitsubo,Exterior & Aerodynamics,Nissan Skyline R34 GT-R,1999–2002,1362.38,1858.34,63,Japan,SUP-FUJ-BZ6,12,10.68,FALSE,6/16/2017,Standard,6-May-24
ENG-1807-4500,BLITZ Pistons Forged Set (Honda Civic Type R (EK9)),BLITZ,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1498.43,1975.79,43,Japan,SUP-BLI-QLU,12,18.98,FALSE,7/27/2018,Standard,2/13/2024
EXT-2412-5605,Exedy Front Bumper Duct (Toyota Supra JZA80),Exedy,Exterior & Aerodynamics,Toyota Supra JZA80,1993–2002,529.31,791.87,32,Japan,SUP-EXE-E03,12,1.4,FALSE,12/13/2024,Budget,19-Nov-24
SUS-1908-2069,HKS Stabilizer Sway Bar (Toyota Supra JZA80),HKS,Suspension & Handling,Toyota Supra JZA80,1993–2002,1249.66,1605.58,51,Japan,SUP-HKS-D1Y,6,13.83,FALSE,8/27/2019,Budget,17-Nov-24
ENG-1703-1344,Project Mu Oil Cooler Kit (Honda Civic Type R (FK8)),Project Mu,Engine & Performance,Honda Civic Type R (FK8),2017–2021,1832.89,2440.23,3,Japan,SUP-PRO-59K,0,3.64,FALSE,3/18/2017,Premium,2/9/2024
SUS-2303-7293,Bride Chassis Brace Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Bride,Suspension & Handling,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1382.4,1979.04,6,Japan,SUP-BRI-BDJ,0,6.07,FALSE,3/4/2023,Standard,20241012
ENG-2207-6608,GReddy Camshaft Set (Mazda RX-7 FD3S),GReddy,Engine & Performance,Mazda RX-7 FD3S,1992–2002,695.38,989.5,51,Japan,SUP-GRE-S5U,6,4.09,FALSE,7/4/2022,Standard,1/7/2024
SUS-2408-3625,GReddy Strut Bar Front (Toyota Supra JZA80),GReddy,Suspension & Handling,Toyota Supra JZA80,1993–2002,1324.77,1817.75,23,Japan,SUP-GRE-R59,24,16.6,FALSE,8/28/2024,Standard,10-Jul-24
ENG-2105-4541,Apexi Turbocharger Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Apexi,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1147.05,1786.92,15,Japan,SUP-APE-SSM,6,10.42,FALSE,5/22/2021,Standard,5-Apr-24
BRK-1908-1261,TEIN 2-Piece Rotor Pair (Toyota 86 / Subaru BRZ (ZN6/ZC6)),TEIN,Brakes & Rotors,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,331.01,480.61,32,Japan,SUP-TEI-NL4,12,7.97,FALSE,8/16/2019,Budget,3/16/2024
EXT-2510-9002,GReddy Canard Set (Mitsubishi Lancer Evolution VIII/IX),GReddy,Exterior & Aerodynamics,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1922.34,2477.59,13,Japan,SUP-GRE-T5I,24,3.57,FALSE,10/1/2025,Premium,2/19/2024
BRK-2409-3915,Endless Handbrake Drift Button (Nissan Skyline R32 GT-R),Endless,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,726.8,1035.15,19,Japan,SUP-END-U5D,6,11.67,TRUE,9/7/2024,Standard,12/3/2024
SUS-2102-6733,BLITZ Strut Bar Front (Subaru Impreza WRX/STI (GD)),BLITZ,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,731.85,1019.62,2,Japan,SUP-BLI-SO9,24,12.62,FALSE,2/7/2021,Standard,7-Dec-24
SUS-2410-7468,NISMO Toe Control Arms (Nissan Skyline R33 GT-R),NISMO,,Nissan Skyline R33 GT-R,1995–1998,840.04,1182.14,1,Japan,SUP-NIS-NAL,12,5.24,FALSE,10/20/2024,Standard,20240413
BRK-2301-3674,Mugen Stainless Brake Lines (Nissan Skyline R32 GT-R),Mugen,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,1114.43,1813.66,0,Japan,SUP-MUG-NNT,12,2.81,TRUE,1/7/2023,Standard,18/01/2024
SUS-2301-5026,GReddy Control Arm Set (Mazda RX-7 FD3S),GReddy,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,1167.12,1482.99,81,Japan,SUP-GRE-DV2,12,8.32,TRUE,1/10/2023,Standard,20240310
TRN-1711-5763,OS Giken Shift Knob Weighted (Toyota 86 / Subaru BRZ (ZN6/ZC6)),OS Giken,Transmission & Drivetrain,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1949.66,2638.27,12,Japan,SUP-OSG-F1N,12,10.03,FALSE,11/4/2017,Standard,20240624
EXH-2204-8595,NISMO Cold Air Intake (Honda Civic Type R (FK8)),NISMO,Exhaust & Intake,Honda Civic Type R (FK8),2017–2021,1355.77,1614.15,5,Japan,SUP-NIS-MCM,6,6.3,FALSE,4/30/2022,Standard,20240416
SUS-2405-4768,OS Giken Toe Control Arms (Subaru Impreza WRX/STI (GD)),OS Giken,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,935.96,1351.23,68,Japan,SUP-OSG-GZS,12,10.75,FALSE,5/23/2024,Budget,7/14/2024
SUS-2311-2914,RAYS Stabilizer Sway Bar (Subaru Impreza WRX/STI (GD)),RAYS,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,376.35,517.86,20,Japan,SUP-RAY-AFU,12,5.3,FALSE,11/30/2023,Standard,20241006
EXH-2008-1570,OS Giken Cold Air Intake (Nissan Skyline R33 GT-R),OS Giken,Exhaust & Intake,Nissan Skyline R33 GT-R,1995–1998,523.95,687.12,16,Japan,SUP-OSG-TR2,12,5.58,FALSE,8/21/2020,Budget,20241002
BRK-2208-8877,Apexi Brake Fluid High Temp (Nissan Skyline R32 GT-R),Apexi,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,330.77,474.94,7,Japan,SUP-APE-DJH,24,17,FALSE,8/9/2022,Standard,6/11/2024
ENG-1907-1587,Mugen Camshaft Set (Nissan Silvia S15),Mugen,Engine & Performance,Nissan Silvia S15,1999–2002,986.11,1635.05,26,Japan,SUP-MUG-D05,24,5.94,FALSE,7/22/2019,Standard,20240908
ENG-2302-1668,Bride Oil Cooler Kit (Nissan Skyline R33 GT-R),Bride,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,2203,3334.94,20,Japan,SUP-BRI-W8L,12,21.54,FALSE,2/12/2023,Premium,12/10/2024
ENG-2412-7818,HKS Intercooler Kit (Toyota Supra JZA80),HKS,Engine & Performance,Toyota Supra JZA80,1993–2002,1070.54,1361.52,28,Japan,SUP-HKS-DES,6,15.38,FALSE,12/25/2024,Budget,12/26/2024
ENG-2009-4989,Cusco Camshaft Set (Mitsubishi Lancer Evolution VIII/IX),Cusco,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,678.91,986.62,158,Japan,SUP-CUS-YU1,12,13.22,FALSE,9/12/2020,Standard,11/17/2024
ENG-2509-8177,Project Mu Camshaft Set (Nissan Silvia S15),Project Mu,,Nissan Silvia S15,1999–2002,2718.62,3330.4,8,Japan,SUP-PRO-JQB,6,9.22,FALSE,9/23/2025,Budget,16-Jul-24
ENG-2004-6492,TEIN Head Gasket Kit (Nissan Skyline R33 GT-R),TEIN,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,3066.91,4416.55,5,Japan,SUP-TEI-H25,12,15.47,FALSE,4/16/2020,Standard,23/08/2024
ENG-2102-8773,Tomei Camshaft Set (Nissan Skyline R32 GT-R),Tomei,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,3243.01,4379.23,11,Japan,SUP-TOM-LXK,12,6.04,FALSE,2/28/2021,Standard,24-Apr-24
BRK-1812-4642,NISMO 2-Piece Rotor Pair (Honda Civic Type R (FK8)),NISMO,Brakes & Rotors,Honda Civic Type R (FK8),2017–2021,506.3,685.22,19,Taiwan,SUP-NIS-48P,12,13.82,FALSE,12/4/2018,Budget,20241026
ENG-2102-7068,Tomei Head Gasket Kit (Nissan Skyline R32 GT-R),Tomei,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,1866.31,2371.25,70,Thailand,SUP-TOM-VG6,12,18.05,TRUE,2/12/2021,Budget,20240806
EXT-1905-1408,Spoon Mirror Cover Set (Honda Civic Type R (EK9)),Spoon,Exterior & Aerodynamics,Honda Civic Type R (EK9),1997–2000,1200.01,1552.74,35,Japan,SUP-SPO-QG0,12,8.37,FALSE,5/11/2019,Standard,7/8/2024
ENG-2506-7988,RAYS Pistons Forged Set (Toyota 86 / Subaru BRZ (ZN6/ZC6)),RAYS,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,361.28,525.76,4,Japan,SUP-RAY-9AC,6,2.18,FALSE,6/23/2025,Premium,12/6/2024
ENG-2011-3112,Project Mu Head Gasket Kit (Honda Civic Type R (EK9)),Project Mu,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1796.89,2739.66,75,Japan,SUP-PRO-7Y2,0,14.61,FALSE,11/11/2020,Standard,12/20/2024
SUS-2111-3030,Fujitsubo Toe Control Arms (Mitsubishi Lancer Evolution VIII/IX),Fujitsubo,Suspension & Handling,Mitsubishi Lancer Evolution VIII/IX,2003–2007,219.07,332.83,2,Japan,SUP-FUJ-RNU,0,7.03,FALSE,11/3/2021,Standard,20240906
ENG-1709-4597,BLITZ Camshaft Set (Toyota 86 / Subaru BRZ (ZN6/ZC6)),BLITZ,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1945.52,2755.96,22,Japan,SUP-BLI-01J,12,2.05,FALSE,9/7/2017,Budget,27-Oct-24
BRK-1807-4194,Fujitsubo 2-Piece Rotor Pair (Mazda RX-7 FD3S),Fujitsubo,Brakes & Rotors,Mazda RX-7 FD3S,1992–2002,1010.82,1523.91,97,Japan,SUP-FUJ-L3Z,12,1.3,FALSE,7/5/2018,Premium,11/12/2024
TRN-2407-3275,OS Giken Driveshaft (Toyota Supra JZA80),OS Giken,Transmission & Drivetrain,Toyota Supra JZA80,1993–2002,276.47,385.12,18,Japan,SUP-OSG-MBY,6,20.29,FALSE,7/31/2024,Standard,20240118
TRN-1811-3279,Spoon Clutch Master Cylinder (Nissan Skyline R32 GT-R),Spoon,Transmission & Drivetrain,Nissan Skyline R32 GT-R,1989–1994,1194.36,1535.15,6,Japan,SUP-SPO-2TP,12,4.89,FALSE,11/20/2018,Standard,20240521
SUS-1703-2852,RAYS Chassis Brace Kit (Nissan Skyline R33 GT-R),RAYS,Suspension & Handling,Nissan Skyline R33 GT-R,1995–1998,599.35,807.99,12,Japan,SUP-RAY-5XU,0,17.74,FALSE,3/11/2017,Standard,17-Sep-24
SUS-1806-1449,TANABE Lower Arm Bar (Honda Civic Type R (EK9)),TANABE,Suspension & Handling,Honda Civic Type R (EK9),1997–2000,881.77,1202.05,162,Japan,SUP-TAN-BN7,12,19.15,TRUE,6/7/2018,Premium,5/5/2024
EXT-2505-1418,Tomei Widebody Fender Kit (Nissan Skyline R32 GT-R),Tomei,Exterior & Aerodynamics,Nissan Skyline R32 GT-R,1989–1994,428.65,622.26,33,Japan,SUP-TOM-4VC,6,9.74,FALSE,5/7/2025,Premium,11/23/2024
ENG-2209-4358,GReddy Oil Pump High-Flow (Nissan Skyline R34 GT-R),GReddy,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,2574.68,3448.88,22,Japan,SUP-GRE-85H,6,24.67,FALSE,9/13/2022,Standard,1/21/2024
EXH-2010-7338,Exedy Downpipe (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Exedy,Exhaust & Intake,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,709.38,971.31,79,Japan,SUP-EXE-VI7,12,4.91,FALSE,10/18/2020,Standard,17/02/2024
EXH-2103-6934,Koyo Air Box (Honda Civic Type R (EK9)),Koyo,Exhaust & Intake,Honda Civic Type R (EK9),1997–2000,1047.24,1487.05,2,Japan,SUP-KOY-GNW,24,9.01,FALSE,3/24/2021,Standard,3-Sep-24
ENG-2210-3023,RAYS Fuel Injector Kit (Honda Civic Type R (FK8)),RAYS,Engine & Performance,Honda Civic Type R (FK8),2017–2021,1438.71,1741.7,14,Japan,SUP-RAY-57Z,24,24.63,FALSE,10/19/2022,Standard,20240202
EXH-1812-6054,TANABE Resonated Mid-Pipe (Toyota 86 / Subaru BRZ (ZN6/ZC6)),TANABE,Exhaust & Intake,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1339.71,2073.85,29,Japan,SUP-TAN-1UI,0,17.28,FALSE,12/11/2018,Budget,15-Jun-24
ENG-2108-1461,TANABE Camshaft Set (Nissan Skyline R33 GT-R),TANABE,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,1815.31,2701.9,9,Japan,SUP-TAN-PML,12,21.53,FALSE,8/22/2021,Standard,1/2/2024
TRN-2409-1219,BLITZ Transmission Mounts (Toyota Supra JZA80),BLITZ,Transmission & Drivetrain,Toyota Supra JZA80,1993–2002,1524.06,2086.54,8,Japan,SUP-BLI-LC0,12,7.91,FALSE,9/29/2024,Standard,18/01/2024
EXH-2110-5063,Mugen Titanium Muffler (Nissan Skyline R34 GT-R),Mugen,Exhaust & Intake,Nissan Skyline R34 GT-R,1999–2002,1766.33,2611.38,7,Japan,SUP-MUG-GC4,0,8.17,FALSE,10/29/2021,Premium,12/19/2024
EXH-1707-4736,Apexi High-Flow Catalytic Converter (Subaru Impreza WRX/STI (GD)),Apexi,Exhaust & Intake,Subaru Impreza WRX/STI (GD),2001–2007,394.59,535.29,19,Japan,SUP-APE-BXD,12,2.75,FALSE,7/10/2017,Premium,24-May-24
TRN-2302-3784,Spoon Shift Knob Weighted (Nissan Skyline R34 GT-R),Spoon,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,1804.03,2300.93,22,Japan,SUP-SPO-6TX,24,7.53,FALSE,2/5/2023,Standard,12/4/2024
EXT-2504-5463,Bride Widebody Fender Kit (Mazda RX-7 FD3S),Bride,,Mazda RX-7 FD3S,1992–2002,1213.63,1733.99,3,Japan,SUP-BRI-E46,12,11.26,FALSE,4/14/2025,Standard,20240209
EXT-2311-4475,Tomei Side Skirt Pair (Nissan Skyline R32 GT-R),Tomei,Exterior & Aerodynamics,Nissan Skyline R32 GT-R,1989–1994,1215.32,1755.51,23,Japan,SUP-TOM-7PM,6,7.24,FALSE,11/2/2023,Premium,27-Mar-24
EXT-2002-3282,OS Giken Rear Diffuser (Toyota Supra JZA80),OS Giken,Exterior & Aerodynamics,Toyota Supra JZA80,1993–2002,510.27,659.83,31,Japan,SUP-OSG-0EM,6,8.05,TRUE,2/15/2020,Budget,20241024
EXT-2110-4599,Exedy Mirror Cover Set (Nissan Skyline R33 GT-R),Exedy,Exterior & Aerodynamics,Nissan Skyline R33 GT-R,1995–1998,1375.89,1601.7,32,Japan,SUP-EXE-96E,12,0.77,FALSE,10/23/2021,Premium,13/03/2024
BRK-2005-8443,Koyo Brake Master Cylinder (Nissan Skyline R32 GT-R),Koyo,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,393.96,576.53,24,Japan,SUP-KOY-LER,12,3.09,FALSE,5/22/2020,Standard,15/03/2024
EXT-2507-6815,Endless Front Bumper Duct (Honda Civic Type R (FK8)),Endless,Exterior & Aerodynamics,Honda Civic Type R (FK8),2017–2021,975.61,1361.79,46,Japan,SUP-END-Y86,12,1.29,FALSE,7/28/2025,Standard,8/25/2024
ENG-1704-7648,HKS Intercooler Kit (Nissan Skyline R32 GT-R),HKS,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,537.29,724.25,23,Japan,SUP-HKS-VMY,0,20.17,FALSE,4/6/2017,Budget,9/27/2024
BRK-2401-4490,GReddy Brake Cooling Ducts (Honda Civic Type R (FK8)),GReddy,Brakes & Rotors,Honda Civic Type R (FK8),2017–2021,600.22,822.24,1,Japan,SUP-GRE-X4I,0,3.93,FALSE,1/16/2024,Standard,11/19/2024
SUS-1801-7927,OS Giken Control Arm Set (Nissan Skyline R32 GT-R),OS Giken,Suspension & Handling,Nissan Skyline R32 GT-R,1989–1994,1512.16,1922.02,15,Japan,SUP-OSG-FX7,0,8.72,TRUE,1/18/2018,Standard,5-Jan-24
ENG-2312-:358,Endless Fuel Injector Kit (Nissan Silvia S15),Endless,,Nissan Silvia S15,1999–2002,2323.57,3046.28,6,Japan,SUP-END-49P,24,18,FALSE,12/26/2023,Budget,2/11/2024
ENG-2508-2653,Fujitsubo Turbocharger Kit (Mitsubishi Lancer Evolution VIII/IX),Fujitsubo,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,282.48,394.39,11,Japan,SUP-FUJ-NEZ,12,6.84,FALSE,8/3/2025,Budget,9/4/2024
BRK-2405-7786,RAYS Brake Fluid High Temp (Subaru Impreza WRX/STI (GD)),RAYS,Brakes & Rotors,Subaru Impreza WRX/STI (GD),2001–2007,1300.25,1736.51,38,Japan,SUP-RAY-H8V,12,16.89,FALSE,5/18/2024,Premium,2/10/2024
SUS-1711-7914,Tomei Subframe Reinforcement (Nissan Skyline R34 GT-R),Tomei,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,631.46,904.58,52,Japan,SUP-TOM-Y8Q,24,5.11,TRUE,11/28/2017,Budget,2/27/2024
ENG-2205-4022,Kansai Service Camshaft Set (Honda Civic Type R (FK8)),Kansai Service,Engine & Performance,Honda Civic Type R (FK8),2017–2021,2693.8,3782.2,136,Japan,SUP-KAN-IXA,0,2.84,FALSE,5/26/2022,Standard,4/13/2024
EXH-2006-3014,Exedy Resonated Mid-Pipe (Honda Civic Type R (EK9)),Exedy,Exhaust & Intake,Honda Civic Type R (EK9),1997–2000,2324.31,2945.54,18,Thailand,SUP-EXE-MJT,12,6.5,FALSE,6/29/2020,Premium,20/11/2024
ENG-2204-6482,Apexi ECU Tuning Module (Honda Civic Type R (EK9)),Apexi,Engine & Performance,Honda Civic Type R (EK9),1997–2000,806.45,1124.35,6,Japan,SUP-APE-BHL,12,10.17,FALSE,4/29/2022,Premium,21-Nov-24
ENG-1807-3687,Apexi ECU Tuning Module (Mitsubishi Lancer Evolution VIII/IX),Apexi,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1924.15,2883.99,3,Japan,SUP-APE-S98,24,18.13,FALSE,7/18/2018,Standard,23-May-24
SUS-1807-4816,TEIN Chassis Brace Kit (Honda Civic Type R (FK8)),TEIN,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,751.4,927.47,30,Japan,SUP-TEI-4JT,12,19.5,FALSE,7/31/2018,Standard,27-Aug-24
SUS-2304-8411,Project Mu Camber Kit (Subaru Impreza WRX/STI (GD)),Project Mu,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,803.34,1093.82,22,Japan,SUP-PRO-7H0,12,17.91,FALSE,4/9/2023,Standard,20240115
SUS-1705-7201,TANABE Subframe Reinforcement (Nissan Skyline R33 GT-R),TANABE,Suspension & Handling,Nissan Skyline R33 GT-R,1995–1998,1343.78,1890.18,21,Japan,SUP-TAN-SCH,6,13.41,FALSE,5/28/2017,Premium,13-Dec-24
BRK-2201-5191,Koyo Stainless Brake Lines (Nissan Skyline R34 GT-R),Koyo,Brakes & Rotors,Nissan Skyline R34 GT-R,1999–2002,1412.89,2091.56,20,Japan,SUP-KOY-DTW,6,1.62,FALSE,1/7/2022,Premium,15-Nov-24
ENG-2102-2406,Cusco Head Gasket Kit (Honda Civic Type R (EK9)),Cusco,Engine & Performance,Honda Civic Type R (EK9),1997–2000,2552.04,3181.85,79,Japan,SUP-CUS-HUK,12,9.3,FALSE,2/20/2021,Standard,10-Nov-24
ENG-2308-2292,Koyo Oil Pump High-Flow (Nissan Skyline R34 GT-R),Koyo,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,3425.84,4722.88,19,Japan,SUP-KOY-8B9,12,3.69,FALSE,8/8/2023,Premium,20240814
TRN-1909-6835,Endless Clutch Kit (Nissan Silvia S15),Endless,Transmission & Drivetrain,Nissan Silvia S15,1999–2002,1330.47,1785.59,19,Japan,SUP-END-A1Q,24,2.65,FALSE,9/20/2019,Budget,20/11/2024
EXH-2407-4272,TEIN Front Pipe (Toyota Supra JZA80),TEIN,Exhaust & Intake,Toyota Supra JZA80,1993–2002,661.67,860.68,4,Japan,SUP-TEI-3B8,12,12.33,FALSE,7/28/2024,Standard,16-May-24
ENG-2307-7335,Apexi Camshaft Set (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Apexi,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,2750.82,3714.46,2,Japan,SUP-APE-J3A,0,12.56,FALSE,7/29/2023,Standard,20240105
