Effective_Month,Customer_Category,Min_Discount,Max_Discount,Standard_Discount,Promo_Discount,Seasonal_Event,Date_Approved,Remarks,Discount_Percent
2024-10,Workshop / Garage,0.12,0.242,0.189,,,9/27/2024,FX hedged; stable pricing,0.1
2024-10,Workshop / Garage,0.15,0.308,0.217,,,9/25/2024,Aligned with supplier rebate,0.1
2024-10,Dealer / Reseller,0,0.05,0.024,,,9/27/2024,,0.1
2024-10,Dealer / Reseller,0.045,0.12,0.086,,,9/26/2024,Quarterly adjustment,—
2024-10,Dealer / Reseller,0.108,0.22,0.155,,,9/26/2024,Inventory clearance,0.1
2024-10,Dealer / Reseller,0.135,0.28,0.213,,,9/28/2024,Inventory clearance,0.1
2024-10,Motorsport Team,0,0.048,0.024,,,9/29/2024,Quarterly adjustment,0.1
2024-10,Motorsport Team,0.043,0.114,0.078,,,9/29/2024,Aligned with supplier rebate,0.1
2024-10,Motorsport Team,0.102,0.209,0.163,,,9/28/2024,Aligned with supplier rebate,0.1
2024-10,Motorsport Team,0.128,0.266,0.207,,,9/28/2024,,0
2024-10,Distributor / Importer,0,0.045,0.022,,,9/24/2024,Quarterly adjustment,0.1
2024-10,Distributor / Importer,0.04,0.108,0.073,,,9/27/2024,Aligned with supplier rebate,0.1
2024-10,Distributor / Importer,0.096,0.198,0.154,,,9/29/2024,,0.1
2024-10,Distributor / Importer,0.12,0.252,0.168,,,9/24/2024,Inventory clearance,"0,1"
2024-11,Retail Enthusiast,0,0.06,0.032,,,10/24/2024,FX hedged; stable pricing,0.1
2024-11,Retail Enthusiast,0.055,0.144,0.09,,,10/27/2024,Quarterly adjustment,0.1
2024-11,Retail Enthusiast,0.132,0.264,0.215,,,10/23/2024,Aligned with supplier rebate,10
2024-11,Retail Enthusiast,0.165,0.336,0.239,0.365,Black Friday Sale,10/28/2024,Quarterly adjustment,0.1
2024-11,Workshop / Garage,0,0.055,0.028,,,10/24/2024,Aligned with supplier rebate,0.1
2024-11,Workshop / Garage,0.05,0.132,0.098,,,10/27/2024,Quarterly adjustment,0.1
2024-11,Workshop / Garage,0.12,0.242,0.179,,,10/24/2024,FX hedged; stable pricing,0.1
2024-11,Workshop / Garage,0.15,0.308,0.243,0.353,Black Friday Sale,10/26/2024,FX hedged; stable pricing,0.1
2024-11,Dealer / Reseller,0,0.05,0.025,,,10/29/2024,Quarterly adjustment,0.1
2024-11,Dealer / Reseller,0.045,0.12,0.074,,,10/23/2024,,0.1
2024-11,Dealer / Reseller,0.108,0.22,0.176,,,10/30/2024,FX hedged; stable pricing,10
2024-11,Dealer / Reseller,0.135,0.28,0.219,0.307,Black Friday Sale,10/28/2024,FX hedged; stable pricing,—
2024-11,Motorsport Team,0,0.048,0.025,,,10/30/2024,,0.1
2024-11,Motorsport Team,0.043,0.114,0.083,,,10/25/2024,Quarterly adjustment,0.1
2024-11,Motorsport Team,0.102,0.209,0.17,,,10/31/2024,,0.1
2024-11,Motorsport Team,0.128,0.266,0.183,0.285,Black Friday Sale,10/27/2024,Quarterly adjustment,"0,1"
2024-11,Distributor / Importer,0,0.045,0.021,,,10/27/2024,Quarterly adjustment,0.1
2024-11,Distributor / Importer,0.04,0.108,0.069,,,10/27/2024,FX hedged; stable pricing,0.1
2024-11,Distributor / Importer,0.096,0.198,0.138,,,10/28/2024,Inventory clearance,0.1
2024-11,Distributor / Importer,0.12,0.252,0.2,0.291,Black Friday Sale,10/28/2024,Quarterly adjustment,0.1
2024-12,Retail Enthusiast,0,0.06,0.03,,,11/23/2024,FX hedged; stable pricing,0.1
2024-12,Retail Enthusiast,0.055,0.144,0.09,,,11/28/2024,Aligned with supplier rebate,—
2024-12,Retail Enthusiast,0.132,0.264,0.183,,,11/29/2024,FX hedged; stable pricing,0.1
2024-12,Retail Enthusiast,0.165,0.336,0.269,0.402,Year-End Clearance,11/23/2024,Aligned with supplier rebate,—
2024-12,Workshop / Garage,0,0.055,0.026,,,11/23/2024,Quarterly adjustment,0.1
2024-12,Workshop / Garage,0.05,0.132,0.094,,,11/29/2024,FX hedged; stable pricing,0.1
2024-12,Workshop / Garage,0.12,0.242,0.167,,,11/26/2024,Quarterly adjustment,0.1
2024-12,Workshop / Garage,0.15,0.308,0.226,0.342,Year-End Clearance,11/28/2024,FX hedged; stable pricing,fifteen
2024-12,Dealer / Reseller,0,0.05,0.024,,,11/22/2024,,0.1
2024-12,Dealer / Reseller,0.045,0.12,0.09,,,11/22/2024,,0.1
2024-12,Dealer / Reseller,0.108,0.22,0.15,,,11/28/2024,Inventory clearance,0.1
2024-12,Dealer / Reseller,0.135,0.28,0.222,0.309,Year-End Clearance,11/22/2024,Aligned with supplier rebate,10.00%
2024-12,Motorsport Team,0,0.048,0.026,,,11/29/2024,Quarterly adjustment,0.1
2024-12,Motorsport Team,0.043,0.114,0.072,,,11/25/2024,FX hedged; stable pricing,0.1
2024-12,Motorsport Team,0.102,0.209,0.151,,,11/27/2024,FX hedged; stable pricing,0.1
2024-12,Motorsport Team,0.128,0.266,0.21,0.29,Year-End Clearance,11/25/2024,Quarterly adjustment,"0,1"
2024-12,Distributor / Importer,0,0.045,0.021,,,11/28/2024,Aligned with supplier rebate,0.1
2024-12,Distributor / Importer,0.04,0.108,0.077,,,11/23/2024,FX hedged; stable pricing,—
2024-12,Distributor / Importer,0.096,0.198,0.141,,,11/26/2024,Quarterly adjustment,0.1
2024-12,Distributor / Importer,0.12,0.252,0.189,0.271,Year-End Clearance,11/25/2024,Inventory clearance,"0,1"
2025-01,Retail Enthusiast,0,0.06,0.033,,,12/30/2024,,0.1
2025-01,Retail Enthusiast,0.055,0.144,0.101,,,12/31/2024,Aligned with supplier rebate,0.1
2025-01,Retail Enthusiast,0.132,0.264,0.192,,,12/31/2024,Inventory clearance,0.1
2025-01,Retail Enthusiast,0.165,0.336,0.268,0.356,New Year Clearance,12/31/2024,Quarterly adjustment,fifteen
2025-01,Workshop / Garage,0,0.055,0.026,,,12/31/2024,FX hedged; stable pricing,0.1
2025-01,Workshop / Garage,0.05,0.132,0.089,,,12/30/2024,Inventory clearance,0.1
2025-01,Workshop / Garage,0.12,0.242,0.164,,,12/25/2024,Aligned with supplier rebate,0.1
2025-01,Workshop / Garage,0.15,0.308,0.211,0.358,New Year Clearance,12/29/2024,Quarterly adjustment,0.1
2025-01,Dealer / Reseller,0,0.05,0.026,,,12/29/2024,Quarterly adjustment,0.1
2025-01,Dealer / Reseller,0.045,0.12,0.085,,,12/25/2024,Aligned with supplier rebate,0.1
2025-01,Dealer / Reseller,0.108,0.22,0.163,,,12/24/2024,,0.1
2025-01,Dealer / Reseller,0.135,0.28,0.206,0.306,New Year Clearance,12/25/2024,Aligned with supplier rebate,0.1
2025-01,Motorsport Team,0,0.048,0.022,,,12/30/2024,Quarterly adjustment,0.1
2025-01,Motorsport Team,0.043,0.114,0.08,,,12/30/2024,,0.1
2025-01,Motorsport Team,0.102,0.209,0.169,,,12/29/2024,Quarterly adjustment,0.1
2025-01,Motorsport Team,0.128,0.266,0.214,0.316,New Year Clearance,12/24/2024,Inventory clearance,0.1
2025-01,Distributor / Importer,0,0.045,0.021,,,12/27/2024,Aligned with supplier rebate,0.1
2025-01,Distributor / Importer,0.04,0.108,0.078,,,12/27/2024,,"0,1"
2025-01,Distributor / Importer,0.096,0.198,0.137,,,12/27/2024,FX hedged; stable pricing,120
2025-01,Distributor / Importer,0.12,0.252,0.197,0.285,New Year Clearance,12/25/2024,FX hedged; stable pricing,0.1
2025-02,Retail Enthusiast,0,0.06,0.03,,,1/30/2025,FX hedged; stable pricing,10
2025-02,Retail Enthusiast,0.055,0.144,0.09,,,1/30/2025,,"0,1"
2025-02,Retail Enthusiast,0.132,0.264,0.211,,,1/26/2025,,10.00%
2025-02,Retail Enthusiast,0.165,0.336,0.23,,,1/30/2025,Quarterly adjustment,0.1
2025-02,Workshop / Garage,0,0.055,0.026,,,1/26/2025,Quarterly adjustment,0.1
2025-02,Workshop / Garage,0.05,0.132,0.089,,,1/23/2025,Inventory clearance,fifteen
2025-02,Workshop / Garage,0.12,0.242,0.195,,,1/23/2025,Inventory clearance,0.1
2025-02,Workshop / Garage,0.15,0.308,0.217,,,1/23/2025,,10.00%
2025-02,Dealer / Reseller,0,0.05,0.023,,,1/31/2025,Inventory clearance,0.1
2025-02,Dealer / Reseller,0.045,0.12,0.083,,,1/27/2025,Aligned with supplier rebate,"0,1"
2025-02,Dealer / Reseller,0.108,0.22,0.164,,,1/28/2025,,0.1
2025-02,Dealer / Reseller,0.135,0.28,0.207,,,1/24/2025,Inventory clearance,0.1
2025-02,Motorsport Team,0,0.048,0.026,,,1/23/2025,,0.1
2025-02,Motorsport Team,0.043,0.114,0.082,,,1/27/2025,FX hedged; stable pricing,"0,1"
2025-02,Motorsport Team,0.102,0.209,0.148,,,1/23/2025,,fifteen
2025-02,Motorsport Team,0.128,0.266,0.178,,,1/29/2025,Aligned with supplier rebate,0.1
2025-02,Distributor / Importer,0,0.045,0.022,,,1/24/2025,Inventory clearance,0.1
2025-02,Distributor / Importer,0.04,0.108,0.07,,,1/27/2025,FX hedged; stable pricing,0.1
2025-02,Distributor / Importer,0.096,0.198,0.142,,,1/25/2025,Aligned with supplier rebate,"0,1"
2025-02,Distributor / Importer,0.12,0.252,0.202,,,1/27/2025,Quarterly adjustment,"0,1"
2025-03,Retail Enthusiast,0,0.06,0.033,,,2/25/2025,,120
2025-03,Retail Enthusiast,0.055,0.144,0.094,,,2/20/2025,FX hedged; stable pricing,0.1
2025-03,Retail Enthusiast,0.132,0.264,0.209,,,2/24/2025,,0.1
2025-03,Retail Enthusiast,0.165,0.336,0.266,,,2/24/2025,Inventory clearance,0.1
2025-03,Workshop / Garage,0,0.055,0.029,,,2/28/2025,Inventory clearance,0.1
2025-03,Workshop / Garage,0.05,0.132,0.099,,,2/26/2025,,10
2025-03,Workshop / Garage,0.12,0.242,0.19,,,2/27/2025,Inventory clearance,0.1
2025-03,Workshop / Garage,0.15,0.308,0.228,,,2/28/2025,Quarterly adjustment,10.00%
2025-03,Dealer / Reseller,0,0.05,0.023,,,2/28/2025,,0.1
2025-03,Dealer / Reseller,0.045,0.12,0.085,,,2/26/2025,Inventory clearance,0.1
2025-03,Dealer / Reseller,0.108,0.22,0.148,,,2/28/2025,Inventory clearance,—
2025-03,Dealer / Reseller,0.135,0.28,0.225,,,2/26/2025,,0.1
2025-03,Motorsport Team,0,0.048,0.024,,,2/28/2025,,0.1
2025-03,Motorsport Team,0.043,0.114,0.085,,,2/21/2025,Quarterly adjustment,0.1
2025-03,Motorsport Team,0.102,0.209,0.154,,,2/20/2025,Aligned with supplier rebate,"0,1"
2025-03,Motorsport Team,0.128,0.266,0.213,,,2/22/2025,Inventory clearance,0.1
2025-03,Distributor / Importer,0,0.045,0.021,,,2/22/2025,,10.00%
2025-03,Distributor / Importer,0.04,0.108,0.07,,,2/23/2025,FX hedged; stable pricing,0.1
2025-03,Distributor / Importer,0.096,0.198,0.147,,,2/20/2025,Inventory clearance,0.1
2025-03,Distributor / Importer,0.12,0.252,0.187,,,2/27/2025,Quarterly adjustment,10.00%
2025-04,Retail Enthusiast,0,0.06,0.031,,,3/23/2025,Inventory clearance,10.00%
2025-04,Retail Enthusiast,0.055,0.144,0.1,,,3/30/2025,Aligned with supplier rebate,0.1
2025-04,Retail Enthusiast,0.132,0.264,0.197,,,3/30/2025,,"0,1"
2025-04,Retail Enthusiast,0.165,0.336,0.231,,,3/23/2025,Inventory clearance,fifteen
2025-04,Workshop / Garage,0,0.055,0.026,,,3/23/2025,Quarterly adjustment,0.1
2025-04,Workshop / Garage,0.05,0.132,0.098,,,3/24/2025,FX hedged; stable pricing,0.1
2025-04,Workshop / Garage,0.12,0.242,0.18,,,3/31/2025,Inventory clearance,0.1
2025-04,Workshop / Garage,0.15,0.308,0.227,,,3/30/2025,Aligned with supplier rebate,10
2025-04,Dealer / Reseller,0,0.05,0.026,,,3/31/2025,Quarterly adjustment,—
2025-04,Dealer / Reseller,0.045,0.12,0.089,,,3/28/2025,,0.1
2025-04,Dealer / Reseller,0.108,0.22,0.159,,,3/24/2025,Aligned with supplier rebate,0.1
2025-04,Dealer / Reseller,0.135,0.28,0.221,,,3/31/2025,,-5
2025-04,Motorsport Team,0,0.048,0.023,,,3/28/2025,,0.1
2025-04,Motorsport Team,0.043,0.114,0.086,,,3/24/2025,,10.00%
2025-04,Motorsport Team,0.102,0.209,0.146,,,3/26/2025,FX hedged; stable pricing,0.1
2025-04,Motorsport Team,0.128,0.266,0.177,,,3/23/2025,Inventory clearance,0.1
2025-04,Distributor / Importer,0,0.045,0.021,,,3/26/2025,,0.1
2025-04,Distributor / Importer,0.04,0.108,0.078,,,3/26/2025,FX hedged; stable pricing,0.1
2025-04,Distributor / Importer,0.096,0.198,0.135,,,3/27/2025,Quarterly adjustment,0.1
2025-04,Distributor / Importer,0.12,0.252,0.178,,,3/29/2025,FX hedged; stable pricing,0.1
2025-05,Retail Enthusiast,0,0.06,0.03,,,4/30/2025,FX hedged; stable pricing,0.1
2025-05,Retail Enthusiast,0.055,0.144,0.091,,,4/30/2025,FX hedged; stable pricing,"0,1"
2025-05,Retail Enthusiast,0.132,0.264,0.202,,,4/22/2025,,0.1
2025-05,Retail Enthusiast,0.165,0.336,0.227,0.391,Golden Week Promo,4/30/2025,Inventory clearance,0.1
2025-05,Workshop / Garage,0,0.055,0.025,,,4/25/2025,FX hedged; stable pricing,0.1
2025-05,Workshop / Garage,0.05,0.132,0.085,,,4/22/2025,,0.1
2025-05,Workshop / Garage,0.12,0.242,0.192,,,4/28/2025,Inventory clearance,0.1
2025-05,Workshop / Garage,0.15,0.308,0.24,0.345,Golden Week Promo,4/30/2025,Quarterly adjustment,0.1
2025-05,Dealer / Reseller,0,0.05,0.023,,,4/28/2025,,0.1
2025-05,Dealer / Reseller,0.045,0.12,0.085,,,4/30/2025,Aligned with supplier rebate,0.1
2025-05,Dealer / Reseller,0.108,0.22,0.151,,,4/23/2025,FX hedged; stable pricing,0.1
2025-05,Dealer / Reseller,0.135,0.28,0.2,0.323,Golden Week Promo,4/23/2025,FX hedged; stable pricing,fifteen
2025-05,Motorsport Team,0,0.048,0.023,,,4/26/2025,,-5
2025-05,Motorsport Team,0.043,0.114,0.077,,,4/26/2025,Inventory clearance,10.00%
2025-05,Motorsport Team,0.102,0.209,0.168,,,4/24/2025,,0.1
2025-05,Motorsport Team,0.128,0.266,0.181,0.313,Golden Week Promo,4/30/2025,Quarterly adjustment,fifteen
2025-05,Distributor / Importer,0,0.045,0.024,,,4/23/2025,Quarterly adjustment,0.1
2025-05,Distributor / Importer,0.04,0.108,0.075,,,4/29/2025,Inventory clearance,0.1
2025-05,Distributor / Importer,0.096,0.198,0.137,,,4/24/2025,Aligned with supplier rebate,0.1
2025-05,Distributor / Importer,0.12,0.252,0.171,0.287,Golden Week Promo,4/27/2025,Aligned with supplier rebate,10
2025-06,Retail Enthusiast,0,0.06,0.028,,,5/30/2025,,0.1
2025-06,Retail Enthusiast,0.055,0.144,0.108,,,5/29/2025,,"0,1"
2025-06,Retail Enthusiast,0.132,0.264,0.203,,,5/31/2025,,0.1
2025-06,Retail Enthusiast,0.165,0.336,0.237,,,5/31/2025,FX hedged; stable pricing,0.1
2025-06,Workshop / Garage,0,0.055,0.028,,,5/28/2025,Inventory clearance,0.1
2025-06,Workshop / Garage,0.05,0.132,0.098,,,5/30/2025,,0.1
2025-06,Workshop / Garage,0.12,0.242,0.163,,,5/30/2025,,0.1
2025-06,Workshop / Garage,0.15,0.308,0.214,,,5/29/2025,Inventory clearance,0.1
2025-06,Dealer / Reseller,0,0.05,0.025,,,5/25/2025,FX hedged; stable pricing,0.1
2025-06,Dealer / Reseller,0.045,0.12,0.077,,,5/25/2025,Inventory clearance,0.1
2025-06,Dealer / Reseller,0.108,0.22,0.157,,,5/25/2025,Aligned with supplier rebate,0.1
2025-06,Dealer / Reseller,0.135,0.28,0.217,,,5/30/2025,,0.1
2025-06,Motorsport Team,0,0.048,0.023,,,5/25/2025,Inventory clearance,0.1
2025-06,Motorsport Team,0.043,0.114,0.081,,,5/26/2025,Quarterly adjustment,0.1
2025-06,Motorsport Team,0.102,0.209,0.166,,,5/25/2025,Quarterly adjustment,0.1
2025-06,Motorsport Team,0.128,0.266,0.202,,,5/24/2025,Quarterly adjustment,0.1
2025-06,Distributor / Importer,0,0.045,0.023,,,5/27/2025,Inventory clearance,fifteen
2025-06,Distributor / Importer,0.04,0.108,0.08,,,5/25/2025,Inventory clearance,0.1
2025-06,Distributor / Importer,0.096,0.198,0.136,,,5/31/2025,,fifteen
2025-06,Distributor / Importer,0.12,0.252,0.187,,,5/24/2025,Aligned with supplier rebate,0.1
2025-07,Retail Enthusiast,0,0.06,0.028,,,6/24/2025,Aligned with supplier rebate,0.1
2025-07,Retail Enthusiast,0.055,0.144,0.094,,,6/27/2025,Quarterly adjustment,0.1
2025-07,Retail Enthusiast,0.132,0.264,0.194,,,6/29/2025,Inventory clearance,0.1
2025-07,Retail Enthusiast,0.165,0.336,0.272,,,6/28/2025,FX hedged; stable pricing,10.00%
2025-07,Workshop / Garage,0,0.055,0.025,,,6/24/2025,Inventory clearance,0.1
2025-07,Workshop / Garage,0.05,0.132,0.085,,,6/28/2025,FX hedged; stable pricing,0.1
2025-07,Workshop / Garage,0.12,0.242,0.197,,,6/23/2025,Inventory clearance,0.1
2025-07,Workshop / Garage,0.15,0.308,0.225,,,6/26/2025,FX hedged; stable pricing,0.1
2025-07,Dealer / Reseller,0,0.05,0.027,,,6/24/2025,FX hedged; stable pricing,"0,1"
2025-07,Dealer / Reseller,0.045,0.12,0.077,,,6/26/2025,FX hedged; stable pricing,0.1
2025-07,Dealer / Reseller,0.108,0.22,0.156,,,6/29/2025,Inventory clearance,0.1
2025-07,Dealer / Reseller,0.135,0.28,0.207,,,6/30/2025,Inventory clearance,0.1
2025-07,Motorsport Team,0,0.048,0.022,,,6/29/2025,FX hedged; stable pricing,0.1
2025-07,Motorsport Team,0.043,0.114,0.078,,,6/23/2025,,0.1
2025-07,Motorsport Team,0.102,0.209,0.152,,,6/27/2025,,0.1
2025-07,Motorsport Team,0.128,0.266,0.195,,,6/25/2025,,0.1
2025-07,Distributor / Importer,0,0.045,0.02,,,6/26/2025,Aligned with supplier rebate,0.1
2025-07,Distributor / Importer,0.04,0.108,0.073,,,6/22/2025,Aligned with supplier rebate,"0,1"
2025-07,Distributor / Importer,0.096,0.198,0.133,,,6/29/2025,FX hedged; stable pricing,0.1
2025-07,Distributor / Importer,0.12,0.252,0.194,,,6/30/2025,FX hedged; stable pricing,0.1
2025-08,Retail Enthusiast,0,0.06,0.032,,,7/28/2025,Quarterly adjustment,0.1
2025-08,Retail Enthusiast,0.055,0.144,0.103,,,7/28/2025,FX hedged; stable pricing,fifteen
2025-08,Retail Enthusiast,0.132,0.264,0.214,,,7/24/2025,FX hedged; stable pricing,fifteen
2025-08,Retail Enthusiast,0.165,0.336,0.264,0.372,Summer Tuning Sale,7/30/2025,Aligned with supplier rebate,0.1
2025-08,Workshop / Garage,0,0.055,0.028,,,7/24/2025,Quarterly adjustment,0.1
2025-08,Workshop / Garage,0.05,0.132,0.097,,,7/26/2025,Inventory clearance,10.00%
2025-08,Workshop / Garage,0.12,0.242,0.199,,,7/31/2025,Inventory clearance,0.1
2025-08,Workshop / Garage,0.15,0.308,0.21,0.357,Summer Tuning Sale,7/30/2025,FX hedged; stable pricing,"0,1"
2025-08,Dealer / Reseller,0,0.05,0.023,,,7/26/2025,Aligned with supplier rebate,0.1
2025-08,Dealer / Reseller,0.045,0.12,0.078,,,7/25/2025,,0.1
2025-08,Dealer / Reseller,0.108,0.22,0.159,,,7/27/2025,Aligned with supplier rebate,fifteen
2025-08,Dealer / Reseller,0.135,0.28,0.194,0.317,Summer Tuning Sale,7/23/2025,Aligned with supplier rebate,fifteen
2025-08,Motorsport Team,0,0.048,0.026,,,7/30/2025,Aligned with supplier rebate,0.1
2025-08,Motorsport Team,0.043,0.114,0.081,,,7/25/2025,Inventory clearance,0.1
2025-08,Motorsport Team,0.102,0.209,0.158,,,7/27/2025,FX hedged; stable pricing,0.1
2025-08,Motorsport Team,0.128,0.266,0.204,0.3,Summer Tuning Sale,7/26/2025,FX hedged; stable pricing,0.1
2025-08,Distributor / Importer,0,0.045,0.021,,,7/31/2025,Quarterly adjustment,0.1
2025-08,Distributor / Importer,0.04,0.108,0.07,,,7/25/2025,Inventory clearance,0.1
2025-08,Distributor / Importer,0.096,0.198,0.144,,,7/28/2025,Aligned with supplier rebate,0.1
2025-08,Distributor / Importer,0.12,0.252,0.202,0.293,Summer Tuning Sale,7/25/2025,Inventory clearance,10.00%
2025-09,Retail Enthusiast,0,0.06,0.033,,,8/27/2025,,0.1
2025-09,Retail Enthusiast,0.055,0.144,0.099,,,8/31/2025,FX hedged; stable pricing,0.1
2025-09,Retail Enthusiast,0.132,0.264,0.188,,,8/28/2025,Quarterly adjustment,0.1
2025-09,Retail Enthusiast,0.165,0.336,0.243,,,8/27/2025,Quarterly adjustment,0.1
2025-09,Workshop / Garage,0,0.055,0.03,,,8/24/2025,Inventory clearance,10
2025-09,Workshop / Garage,0.05,0.132,0.089,,,8/31/2025,Quarterly adjustment,0.1
2025-09,Workshop / Garage,0.12,0.242,0.193,,,8/27/2025,Quarterly adjustment,—
2025-09,Workshop / Garage,0.15,0.308,0.221,,,8/30/2025,FX hedged; stable pricing,0.1
2025-09,Dealer / Reseller,0,0.05,0.023,,,8/26/2025,,0.1
2025-09,Dealer / Reseller,0.045,0.12,0.079,,,8/24/2025,Aligned with supplier rebate,0.1
2025-09,Dealer / Reseller,0.108,0.22,0.152,,,8/26/2025,Quarterly adjustment,fifteen
2025-09,Dealer / Reseller,0.135,0.28,0.215,,,8/28/2025,FX hedged; stable pricing,0.1
2025-09,Motorsport Team,0,0.048,0.026,,,8/25/2025,Aligned with supplier rebate,—
2025-09,Motorsport Team,0.043,0.114,0.071,,,8/29/2025,,0.1
2025-09,Motorsport Team,0.102,0.209,0.151,,,8/24/2025,Aligned with supplier rebate,0.1
2025-09,Motorsport Team,0.128,0.266,0.184,,,8/31/2025,Aligned with supplier rebate,0.1
2025-09,Distributor / Importer,0,0.045,0.024,,,8/28/2025,,0.1
2025-09,Distributor / Importer,0.04,0.108,0.077,,,8/25/2025,Inventory clearance,0.1
2025-09,Distributor / Importer,0.096,0.198,0.153,,,8/28/2025,FX hedged; stable pricing,0.1
2025-09,Distributor / Importer,0.12,0.252,0.181,,,8/26/2025,Quarterly adjustment,10
2025-10,Retail Enthusiast,0,0.06,0.027,,,9/23/2025,,0.1
2025-10,Retail Enthusiast,0.055,0.144,0.098,,,9/30/2025,,0.1
2025-10,Retail Enthusiast,0.132,0.264,0.18,,,9/25/2025,Quarterly adjustment,10
2025-10,Retail Enthusiast,0.165,0.336,0.252,,,9/27/2025,Quarterly adjustment,10.00%
2025-10,Workshop / Garage,0,0.055,0.029,,,9/22/2025,FX hedged; stable pricing,0.1
2025-10,Workshop / Garage,0.05,0.132,0.099,,,9/28/2025,,0.1
2025-10,Workshop / Garage,0.12,0.242,0.184,,,9/22/2025,Inventory clearance,0.1
2025-10,Workshop / Garage,0.15,0.308,0.215,,,9/23/2025,Inventory clearance,0.1
2025-10,Dealer / Reseller,0,0.05,0.023,,,9/27/2025,Aligned with supplier rebate,fifteen
2025-10,Dealer / Reseller,0.045,0.12,0.075,,,9/29/2025,Inventory clearance,10.00%
2025-10,Dealer / Reseller,0.108,0.22,0.168,,,9/24/2025,Inventory clearance,10.00%
2025-10,Dealer / Reseller,0.135,0.28,0.216,,,9/26/2025,Quarterly adjustment,fifteen
2025-10,Motorsport Team,0,0.048,0.024,,,9/22/2025,Aligned with supplier rebate,0.1
2025-10,Motorsport Team,0.043,0.114,0.086,,,9/26/2025,Quarterly adjustment,0.1
2025-10,Motorsport Team,0.102,0.209,0.162,,,9/30/2025,Inventory clearance,10.00%
2025-10,Motorsport Team,0.128,0.266,0.178,,,9/26/2025,,—
2025-10,Distributor / Importer,0,0.045,0.024,,,9/22/2025,FX hedged; stable pricing,0.1
2025-10,Distributor / Importer,0.04,0.108,0.068,,,9/24/2025,FX hedged; stable pricing,0.1
2025-10,Distributor / Importer,0.096,0.198,0.135,,,9/26/2025,Quarterly adjustment,10
2025-10,Distributor / Importer,0.12,0.252,0.183,,,9/22/2025,Aligned with supplier rebate,0.1
2019-10,Workshop / Garage,0.15,0.308,0.216,,,9/26/2019,Quarterly adjustment,0.1
2022-10,Motorsport Team,0,0.048,0.025,,,9/23/2022,,0.1
2018-03,Motorsport Team,0.043,0.114,0.084,,,2/20/2018,Inventory clearance,0.1
2017-01,Workshop / Garage,0.15,0.308,0.212,0.329,New Year Clearance,12/24/2016,FX hedged; stable pricing,fifteen
2017-08,Distributor / Importer,0.04,0.108,0.079,,,7/29/2017,Aligned with supplier rebate,0.1
2017-06,Dealer / Reseller,0.045,0.12,0.083,,,5/24/2017,Aligned with supplier rebate,0.1
2015-03,Distributor / Importer,0.096,0.198,0.154,,,2/23/2015,FX hedged; stable pricing,0.1
2018-02,Dealer / Reseller,0.045,0.12,0.077,,,1/26/2018,,0.1
